,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0,0.421,0.703,5,-8.722,0,0.0324,0.554,0.00458,0.112,0.886,145.681,audio_features,4e8SCzhfZ9es8NkkMBOK5r,spotify:track:4e8SCzhfZ9es8NkkMBOK5r,https://api.spotify.com/v1/tracks/4e8SCzhfZ9es8NkkMBOK5r,https://api.spotify.com/v1/audio-analysis/4e8SCzhfZ9es8NkkMBOK5r,100173,4,Scenescof - Mono Version,T. Rex,100173,2023-06-03 13:44:00
0,0.68,0.556,9,-10.619,0,0.039,0.295,1.79e-06,0.0855,0.715,121.171,audio_features,5aRj6TIRELABhgVasaff5g,spotify:track:5aRj6TIRELABhgVasaff5g,https://api.spotify.com/v1/tracks/5aRj6TIRELABhgVasaff5g,https://api.spotify.com/v1/audio-analysis/5aRj6TIRELABhgVasaff5g,234640,4,Doctor Wu,Steely Dan,234640,2023-06-03 13:48:00
0,0.571,0.724,9,-12.827,1,0.0309,0.0466,0.00416,0.0454,0.608,120.108,audio_features,2SsMpbiZJi3twzorpStsRe,spotify:track:2SsMpbiZJi3twzorpStsRe,https://api.spotify.com/v1/tracks/2SsMpbiZJi3twzorpStsRe,https://api.spotify.com/v1/audio-analysis/2SsMpbiZJi3twzorpStsRe,351933,4,Smell of Incense,The West Coast Pop Art Experimental Band,351933,2023-06-03 13:54:00
0,0.411,0.763,9,-6.738,0,0.0541,0.199,0.00447,0.329,0.462,121.57,audio_features,4WFVX3E568hdAixIj3U222,spotify:track:4WFVX3E568hdAixIj3U222,https://api.spotify.com/v1/tracks/4WFVX3E568hdAixIj3U222,https://api.spotify.com/v1/audio-analysis/4WFVX3E568hdAixIj3U222,186560,4,Strange Days,The Doors,186560,2023-06-03 13:57:00
0,0.573,0.438,7,-9.9,1,0.026,0.306,0.0,0.223,0.551,111.803,audio_features,36ptC75Bp6pKICI1lE8QHS,spotify:track:36ptC75Bp6pKICI1lE8QHS,https://api.spotify.com/v1/tracks/36ptC75Bp6pKICI1lE8QHS,https://api.spotify.com/v1/audio-analysis/36ptC75Bp6pKICI1lE8QHS,170120,4,Orange Skies,Love,41761,2023-06-03 14:08:00
0,0.573,0.438,7,-9.9,1,0.026,0.306,0.0,0.223,0.551,111.803,audio_features,36ptC75Bp6pKICI1lE8QHS,spotify:track:36ptC75Bp6pKICI1lE8QHS,https://api.spotify.com/v1/tracks/36ptC75Bp6pKICI1lE8QHS,https://api.spotify.com/v1/audio-analysis/36ptC75Bp6pKICI1lE8QHS,170120,4,Orange Skies,Love,128495,2023-06-03 16:16:00
0,0.637,0.89,7,-4.872,1,0.0677,0.119,6.72e-05,0.103,0.923,127.689,audio_features,3XcjIvaZVUFAIdIYZqY9bd,spotify:track:3XcjIvaZVUFAIdIYZqY9bd,https://api.spotify.com/v1/tracks/3XcjIvaZVUFAIdIYZqY9bd,https://api.spotify.com/v1/audio-analysis/3XcjIvaZVUFAIdIYZqY9bd,207093,4,We're An American Band - Remastered 2002,Grand Funk Railroad,207093,2023-06-03 16:19:00
0,0.757,0.879,2,-7.843,1,0.0476,0.00497,0.615,0.102,0.872,113.323,audio_features,2ayeVThcWRJEZcHcOvd2tU,spotify:track:2ayeVThcWRJEZcHcOvd2tU,https://api.spotify.com/v1/tracks/2ayeVThcWRJEZcHcOvd2tU,https://api.spotify.com/v1/audio-analysis/2ayeVThcWRJEZcHcOvd2tU,107093,4,Not Fade Away - Mono Version,The Rolling Stones,107720,2023-06-03 16:21:00
0,0.484,0.485,9,-13.054,1,0.0329,0.279,1.67e-06,0.267,0.305,93.311,audio_features,5xu7dKDRDYyUgnIid5c1yB,spotify:track:5xu7dKDRDYyUgnIid5c1yB,https://api.spotify.com/v1/tracks/5xu7dKDRDYyUgnIid5c1yB,https://api.spotify.com/v1/audio-analysis/5xu7dKDRDYyUgnIid5c1yB,138400,4,Keep Your Mind Open,Kaleidoscope,138400,2023-06-03 16:24:00
0,0.253,0.293,9,-9.867,0,0.0358,0.301,0.0318,0.0986,0.186,178.324,audio_features,67i2DhgsOpk819utDGaD7i,spotify:track:67i2DhgsOpk819utDGaD7i,https://api.spotify.com/v1/tracks/67i2DhgsOpk819utDGaD7i,https://api.spotify.com/v1/audio-analysis/67i2DhgsOpk819utDGaD7i,225640,3,SACRIFICE OF THE MOON,Ultimate Spinach,225640,2023-06-03 16:27:00
